Gene	ID	group_name
CAGL0E01925g	GO:0140098	catalytic activity, acting on RNA
CAGL0E01925g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0E01925g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E01947g	GO:0000166	nucleotide binding
CAGL0E01947g	GO:0003676	nucleic acid binding
CAGL0E01947g	GO:0003723	RNA binding
CAGL0E01947g	GO:0003729	mRNA binding
CAGL0E01947g	GO:0036094	small molecule binding
CAGL0E01947g	GO:1901265	nucleoside phosphate binding
CAGL0E01969g	GO:0005215	transporter activity
CAGL0E01969g	GO:0008324	cation transmembrane transporter activity
CAGL0E01969g	GO:0015075	ion transmembrane transporter activity
CAGL0E01969g	GO:0015078	proton transmembrane transporter activity
CAGL0E01969g	GO:0015291	secondary active transmembrane transporter activity
CAGL0E01969g	GO:0015293	symporter activity
CAGL0E01969g	GO:0015294	solute:cation symporter activity
CAGL0E01969g	GO:0015295	solute:proton symporter activity
CAGL0E01969g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0E01969g	GO:0022804	active transmembrane transporter activity
CAGL0E01969g	GO:0022853	active ion transmembrane transporter activity
CAGL0E01969g	GO:0022857	transmembrane transporter activity
CAGL0E01969g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0E01969g	GO:0046873	metal ion transmembrane transporter activity
CAGL0E01991g	GO:0003735	structural constituent of ribosome
CAGL0E01991g	GO:0005198	structural molecule activity
CAGL0E02013g	GO:0003735	structural constituent of ribosome
CAGL0E02013g	GO:0005198	structural molecule activity
CAGL0E02035g	GO:0005215	transporter activity
CAGL0E02035g	GO:0022857	transmembrane transporter activity
CAGL0E02079g	GO:0003676	nucleic acid binding
CAGL0E02079g	GO:0003677	DNA binding
CAGL0E02079g	GO:0043565	sequence-specific DNA binding
CAGL0E02101g	GO:0003724	RNA helicase activity
CAGL0E02101g	GO:0004386	helicase activity
CAGL0E02101g	GO:0004652	polynucleotide adenylyltransferase activity
CAGL0E02101g	GO:0008186	ATPase, acting on RNA
CAGL0E02101g	GO:0016740	transferase activity
CAGL0E02101g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0E02101g	GO:0016779	nucleotidyltransferase activity
CAGL0E02101g	GO:0016829	lyase activity
CAGL0E02101g	GO:0016835	carbon-oxygen lyase activity
CAGL0E02101g	GO:0034459	3'-5' RNA helicase activity
CAGL0E02101g	GO:0051575	5'-deoxyribose-5-phosphate lyase activity
CAGL0E02101g	GO:0070566	adenylyltransferase activity
CAGL0E02101g	GO:0140097	catalytic activity, acting on DNA
CAGL0E02101g	GO:0140098	catalytic activity, acting on RNA
CAGL0E02101g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02101g	GO:0140657	ATPase-dependent activity
CAGL0E02123g	GO:0003676	nucleic acid binding
CAGL0E02123g	GO:0003723	RNA binding
CAGL0E02123g	GO:0003747	translation release factor activity
CAGL0E02123g	GO:0008079	translation termination factor activity
CAGL0E02123g	GO:0008135	translation factor activity, RNA binding
CAGL0E02123g	GO:0045182	translation regulator activity
CAGL0E02123g	GO:0090079	translation regulator activity, nucleic acid binding
CAGL0E02145g	GO:0004672	protein kinase activity
CAGL0E02145g	GO:0004674	protein serine/threonine kinase activity
CAGL0E02145g	GO:0005543	phospholipid binding
CAGL0E02145g	GO:0008289	lipid binding
CAGL0E02145g	GO:0016301	kinase activity
CAGL0E02145g	GO:0016740	transferase activity
CAGL0E02145g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0E02145g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0E02145g	GO:0140096	catalytic activity, acting on a protein
CAGL0E02167g	GO:0005515	protein binding
CAGL0E02167g	GO:0043021	ribonucleoprotein complex binding
CAGL0E02167g	GO:0043023	ribosomal large subunit binding
CAGL0E02167g	GO:0043024	ribosomal small subunit binding
CAGL0E02167g	GO:0044877	protein-containing complex binding
CAGL0E02189g	GO:0016409	palmitoyltransferase activity
CAGL0E02189g	GO:0016740	transferase activity
CAGL0E02189g	GO:0016746	acyltransferase activity
CAGL0E02189g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0E02233g	GO:0005515	protein binding
CAGL0E02233g	GO:0019899	enzyme binding
CAGL0E02233g	GO:0019900	kinase binding
CAGL0E02233g	GO:0019901	protein kinase binding
CAGL0E02277r	GO:0003676	nucleic acid binding
CAGL0E02277r	GO:0003723	RNA binding
CAGL0E02277r	GO:0003729	mRNA binding
CAGL0E02277r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0E02277r	GO:0033463	GGA codon-amino acid adaptor activity
CAGL0E02277r	GO:0060090	molecular adaptor activity
CAGL0E02299g	GO:0004842	ubiquitin-protein transferase activity
CAGL0E02299g	GO:0008270	zinc ion binding
CAGL0E02299g	GO:0016740	transferase activity
CAGL0E02299g	GO:0019787	ubiquitin-like protein transferase activity
CAGL0E02299g	GO:0043167	ion binding
CAGL0E02299g	GO:0043169	cation binding
CAGL0E02299g	GO:0046872	metal ion binding
CAGL0E02299g	GO:0046914	transition metal ion binding
CAGL0E02299g	GO:0061630	ubiquitin protein ligase activity
CAGL0E02299g	GO:0061659	ubiquitin-like protein ligase activity
CAGL0E02299g	GO:0140096	catalytic activity, acting on a protein
CAGL0E02315g	GO:0003676	nucleic acid binding
CAGL0E02315g	GO:0003677	DNA binding
CAGL0E02315g	GO:0003682	chromatin binding
CAGL0E02315g	GO:0005515	protein binding
CAGL0E02315g	GO:0046982	protein heterodimerization activity
CAGL0E02315g	GO:0046983	protein dimerization activity
CAGL0E02321g	GO:0004620	phospholipase activity
CAGL0E02321g	GO:0004622	lysophospholipase activity
CAGL0E02321g	GO:0016298	lipase activity
CAGL0E02321g	GO:0016787	hydrolase activity
CAGL0E02321g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0E02321g	GO:0052689	carboxylic ester hydrolase activity
CAGL0E02343g	GO:0004518	nuclease activity
CAGL0E02343g	GO:0004519	endonuclease activity
CAGL0E02343g	GO:0004521	endoribonuclease activity
CAGL0E02343g	GO:0004540	ribonuclease activity
CAGL0E02343g	GO:0008047	enzyme activator activity
CAGL0E02343g	GO:0016787	hydrolase activity
CAGL0E02343g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0E02343g	GO:0030234	enzyme regulator activity
CAGL0E02343g	GO:0098772	molecular function regulator
CAGL0E02343g	GO:0140098	catalytic activity, acting on RNA
CAGL0E02343g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02365g	GO:0005215	transporter activity
CAGL0E02365g	GO:0005319	lipid transporter activity
CAGL0E02365g	GO:0005543	phospholipid binding
CAGL0E02365g	GO:0008289	lipid binding
CAGL0E02365g	GO:0008429	phosphatidylethanolamine binding
CAGL0E02365g	GO:0031210	phosphatidylcholine binding
CAGL0E02365g	GO:0043167	ion binding
CAGL0E02365g	GO:0043168	anion binding
CAGL0E02365g	GO:0043169	cation binding
CAGL0E02365g	GO:0050997	quaternary ammonium group binding
CAGL0E02365g	GO:0120013	lipid transfer activity
CAGL0E02365g	GO:1901611	phosphatidylglycerol binding
CAGL0E02387g	GO:0048038	quinone binding
CAGL0E02387g	GO:0048039	ubiquinone binding
CAGL0E02431g	GO:0003676	nucleic acid binding
CAGL0E02431g	GO:0003677	DNA binding
CAGL0E02431g	GO:0003916	DNA topoisomerase activity
CAGL0E02431g	GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity
CAGL0E02431g	GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity
CAGL0E02431g	GO:0008094	ATPase, acting on DNA
CAGL0E02431g	GO:0016853	isomerase activity
CAGL0E02431g	GO:0140097	catalytic activity, acting on DNA
CAGL0E02431g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02431g	GO:0140657	ATPase-dependent activity
CAGL0E02453g	GO:0001055	RNA polymerase II activity
CAGL0E02453g	GO:0003676	nucleic acid binding
CAGL0E02453g	GO:0003677	DNA binding
CAGL0E02453g	GO:0003899	DNA-directed 5'-3' RNA polymerase activity
CAGL0E02453g	GO:0003968	RNA-directed 5'-3' RNA polymerase activity
CAGL0E02453g	GO:0005515	protein binding
CAGL0E02453g	GO:0016740	transferase activity
CAGL0E02453g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0E02453g	GO:0016779	nucleotidyltransferase activity
CAGL0E02453g	GO:0034062	5'-3' RNA polymerase activity
CAGL0E02453g	GO:0046983	protein dimerization activity
CAGL0E02453g	GO:0097747	RNA polymerase activity
CAGL0E02453g	GO:0140098	catalytic activity, acting on RNA
CAGL0E02453g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02475g	GO:0003676	nucleic acid binding
CAGL0E02475g	GO:0003677	DNA binding
CAGL0E02475g	GO:0003700	DNA-binding transcription factor activity
CAGL0E02475g	GO:0003712	transcription coregulator activity
CAGL0E02475g	GO:0003713	transcription coactivator activity
CAGL0E02475g	GO:0003714	transcription corepressor activity
CAGL0E02475g	GO:0140110	transcription regulator activity
CAGL0E02497g	GO:0008270	zinc ion binding
CAGL0E02497g	GO:0016409	palmitoyltransferase activity
CAGL0E02497g	GO:0016417	S-acyltransferase activity
CAGL0E02497g	GO:0016740	transferase activity
CAGL0E02497g	GO:0016746	acyltransferase activity
CAGL0E02497g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0E02497g	GO:0019706	protein-cysteine S-palmitoyltransferase activity
CAGL0E02497g	GO:0019707	protein-cysteine S-acyltransferase activity
CAGL0E02497g	GO:0043167	ion binding
CAGL0E02497g	GO:0043169	cation binding
CAGL0E02497g	GO:0046872	metal ion binding
CAGL0E02497g	GO:0046914	transition metal ion binding
CAGL0E02497g	GO:0140096	catalytic activity, acting on a protein
CAGL0E02541g	GO:0005515	protein binding
CAGL0E02541g	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity
CAGL0E02541g	GO:0019207	kinase regulator activity
CAGL0E02541g	GO:0019887	protein kinase regulator activity
CAGL0E02541g	GO:0019899	enzyme binding
CAGL0E02541g	GO:0019900	kinase binding
CAGL0E02541g	GO:0019901	protein kinase binding
CAGL0E02541g	GO:0030234	enzyme regulator activity
CAGL0E02541g	GO:0098772	molecular function regulator
CAGL0E02585g	GO:0000166	nucleotide binding
CAGL0E02585g	GO:0000175	3'-5'-exoribonuclease activity
CAGL0E02585g	GO:0003676	nucleic acid binding
CAGL0E02585g	GO:0004518	nuclease activity
CAGL0E02585g	GO:0004527	exonuclease activity
CAGL0E02585g	GO:0004532	exoribonuclease activity
CAGL0E02585g	GO:0004540	ribonuclease activity
CAGL0E02585g	GO:0008408	3'-5' exonuclease activity
CAGL0E02585g	GO:0016787	hydrolase activity
CAGL0E02585g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0E02585g	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
CAGL0E02585g	GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters
CAGL0E02585g	GO:0036094	small molecule binding
CAGL0E02585g	GO:0140098	catalytic activity, acting on RNA
CAGL0E02585g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02585g	GO:1901265	nucleoside phosphate binding
CAGL0E02607g	GO:0000166	nucleotide binding
CAGL0E02607g	GO:0003924	GTPase activity
CAGL0E02607g	GO:0005525	GTP binding
CAGL0E02607g	GO:0016462	pyrophosphatase activity
CAGL0E02607g	GO:0016787	hydrolase activity
CAGL0E02607g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0E02607g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0E02607g	GO:0017076	purine nucleotide binding
CAGL0E02607g	GO:0017111	nucleoside-triphosphatase activity
CAGL0E02607g	GO:0019001	guanyl nucleotide binding
CAGL0E02607g	GO:0032553	ribonucleotide binding
CAGL0E02607g	GO:0032555	purine ribonucleotide binding
CAGL0E02607g	GO:0032561	guanyl ribonucleotide binding
CAGL0E02607g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0E02607g	GO:0036094	small molecule binding
CAGL0E02607g	GO:0043167	ion binding
CAGL0E02607g	GO:0043168	anion binding
CAGL0E02607g	GO:0097367	carbohydrate derivative binding
CAGL0E02607g	GO:1901265	nucleoside phosphate binding
CAGL0E02629g	GO:0016740	transferase activity
CAGL0E02629g	GO:0016757	glycosyltransferase activity
CAGL0E02629g	GO:0016758	hexosyltransferase activity
CAGL0E02629g	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
CAGL0E02629g	GO:0046527	glucosyltransferase activity
CAGL0E02651g	GO:0004175	endopeptidase activity
CAGL0E02651g	GO:0004252	serine-type endopeptidase activity
CAGL0E02651g	GO:0005515	protein binding
CAGL0E02651g	GO:0008233	peptidase activity
CAGL0E02651g	GO:0008236	serine-type peptidase activity
CAGL0E02651g	GO:0016787	hydrolase activity
CAGL0E02651g	GO:0017171	serine hydrolase activity
CAGL0E02651g	GO:0042802	identical protein binding
CAGL0E02651g	GO:0140096	catalytic activity, acting on a protein
CAGL0E02673g	GO:0003676	nucleic acid binding
CAGL0E02673g	GO:0003723	RNA binding
CAGL0E02673g	GO:0019843	rRNA binding
CAGL0E02673g	GO:0070181	small ribosomal subunit rRNA binding
CAGL0E02695g	GO:0000166	nucleotide binding
CAGL0E02695g	GO:0003676	nucleic acid binding
CAGL0E02695g	GO:0003677	DNA binding
CAGL0E02695g	GO:0003909	DNA ligase activity
CAGL0E02695g	GO:0003910	DNA ligase (ATP) activity
CAGL0E02695g	GO:0005524	ATP binding
CAGL0E02695g	GO:0016874	ligase activity
CAGL0E02695g	GO:0016886	ligase activity, forming phosphoric ester bonds
CAGL0E02695g	GO:0017076	purine nucleotide binding
CAGL0E02695g	GO:0030554	adenyl nucleotide binding
CAGL0E02695g	GO:0032553	ribonucleotide binding
CAGL0E02695g	GO:0032555	purine ribonucleotide binding
CAGL0E02695g	GO:0032559	adenyl ribonucleotide binding
CAGL0E02695g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0E02695g	GO:0036094	small molecule binding
CAGL0E02695g	GO:0043167	ion binding
CAGL0E02695g	GO:0043168	anion binding
CAGL0E02695g	GO:0097367	carbohydrate derivative binding
CAGL0E02695g	GO:0140097	catalytic activity, acting on DNA
CAGL0E02695g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02695g	GO:1901265	nucleoside phosphate binding
CAGL0E02717g	GO:0016740	transferase activity
CAGL0E02739g	GO:0005515	protein binding
CAGL0E02739g	GO:0032947	molecular adaptor activity
CAGL0E02761g	GO:0008094	ATPase, acting on DNA
CAGL0E02761g	GO:0015616	DNA translocase activity
CAGL0E02761g	GO:0140097	catalytic activity, acting on DNA
CAGL0E02761g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02761g	GO:0140657	ATPase-dependent activity
CAGL0E02783g	GO:0005515	protein binding
CAGL0E02783g	GO:0008092	cytoskeletal protein binding
CAGL0E02783g	GO:0030674	protein-macromolecule adaptor activity
CAGL0E02783g	GO:0032182	ubiquitin-like protein binding
CAGL0E02783g	GO:0042802	identical protein binding
CAGL0E02783g	GO:0043130	ubiquitin binding
CAGL0E02783g	GO:0060090	molecular adaptor activity
CAGL0E02783g	GO:0098748	cargo adaptor activity
CAGL0E02805g	GO:0003676	nucleic acid binding
CAGL0E02805g	GO:0003677	DNA binding
CAGL0E02805g	GO:0003682	chromatin binding
CAGL0E02805g	GO:0003712	transcription coregulator activity
CAGL0E02805g	GO:0003714	transcription corepressor activity
CAGL0E02805g	GO:0005515	protein binding
CAGL0E02805g	GO:0031491	nucleosome binding
CAGL0E02805g	GO:0044877	protein-containing complex binding
CAGL0E02805g	GO:0140110	transcription regulator activity
CAGL0E02849g	GO:0004366	glycerol-3-phosphate O-acyltransferase activity
CAGL0E02849g	GO:0008374	O-acyltransferase activity
CAGL0E02849g	GO:0016287	glycerone-phosphate O-acyltransferase activity
CAGL0E02849g	GO:0016407	acetyltransferase activity
CAGL0E02849g	GO:0016413	O-acetyltransferase activity
CAGL0E02849g	GO:0016740	transferase activity
CAGL0E02849g	GO:0016746	acyltransferase activity
CAGL0E02849g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0E02871g	GO:0004479	methionyl-tRNA formyltransferase activity
CAGL0E02871g	GO:0016740	transferase activity
CAGL0E02871g	GO:0016741	transferase activity, transferring one-carbon groups
CAGL0E02871g	GO:0016742	hydroxymethyl-, formyl- and related transferase activity
CAGL0E02871g	GO:0140098	catalytic activity, acting on RNA
CAGL0E02871g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0E02871g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0E02893g	GO:0000976	transcription cis-regulatory region binding
CAGL0E02893g	GO:0001013	RNA polymerase I transcription regulatory region sequence-specific DNA binding
CAGL0E02893g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0E02893g	GO:0001179	RNA polymerase I general transcription initiation factor binding
CAGL0E02893g	GO:0003676	nucleic acid binding
CAGL0E02893g	GO:0003677	DNA binding
CAGL0E02893g	GO:0003690	double-stranded DNA binding
CAGL0E02893g	GO:0005515	protein binding
CAGL0E02893g	GO:0008134	transcription factor binding
CAGL0E02893g	GO:0043565	sequence-specific DNA binding
CAGL0E02893g	GO:0140296	general transcription initiation factor binding
CAGL0E02893g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0E02959g	GO:0003676	nucleic acid binding
CAGL0E02959g	GO:0003723	RNA binding
CAGL0E02959g	GO:0005515	protein binding
CAGL0E02959g	GO:0019843	rRNA binding
CAGL0E02981g	GO:0016740	transferase activity
CAGL0E02981g	GO:0016746	acyltransferase activity
CAGL0E02981g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0E02981g	GO:0071617	lysophospholipid acyltransferase activity
CAGL0E03069g	GO:0005515	protein binding
CAGL0E03091r	GO:0003676	nucleic acid binding
CAGL0E03091r	GO:0003723	RNA binding
CAGL0E03091r	GO:0003729	mRNA binding
CAGL0E03091r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0E03091r	GO:0033455	GCA codon-amino acid adaptor activity
CAGL0E03091r	GO:0060090	molecular adaptor activity
CAGL0E03113g	GO:0000166	nucleotide binding
CAGL0E03113g	GO:0003924	GTPase activity
CAGL0E03113g	GO:0005525	GTP binding
CAGL0E03113g	GO:0016462	pyrophosphatase activity
CAGL0E03113g	GO:0016787	hydrolase activity
CAGL0E03113g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0E03113g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0E03113g	GO:0017076	purine nucleotide binding
CAGL0E03113g	GO:0017111	nucleoside-triphosphatase activity
CAGL0E03113g	GO:0019001	guanyl nucleotide binding
CAGL0E03113g	GO:0032553	ribonucleotide binding
CAGL0E03113g	GO:0032555	purine ribonucleotide binding
CAGL0E03113g	GO:0032561	guanyl ribonucleotide binding
CAGL0E03113g	GO:0035639	purine ribonucleoside triphosphate binding
